store_id,sale_date,gross_sales,net_sales,digital_sales,in_store_sales,transaction_count
S044,2024-05-11,15245.43,14005.44,3050.92,10954.53,996
S045,2024-05-11,11927.12,11071.93,2933.29,8138.64,868
S046,2024-05-11,14265.13,13235.76,2725.29,10510.47,948
S047,2024-05-11,11169.51,10280.22,2416.26,7863.97,673
S048,2024-05-11,11721.17,11004.89,2534.89,8470.0,759
S049,2024-05-11,16454.2,15397.73,3679.58,11718.15,1111
S050,2024-05-11,11244.5,10412.04,1991.4,8420.65,815
S001,2024-05-12,12992.29,11986.15,3285.44,8700.72,950
S002,2024-05-12,13642.34,12547.05,2478.26,10068.79,823
S003,2024-05-12,9955.15,9256.15,2355.96,6900.19,606
S004,2024-05-12,17326.48,15797.63,3269.78,12527.85,1156
S005,2024-05-12,15345.35,14408.71,3344.27,11064.44,918
S006,2024-05-12,18483.95,17277.09,4666.94,12610.14,1125
S007,2024-05-12,11771.74,10793.11,2603.19,8189.92,743
S008,2024-05-12,10399.08,9623.11,2782.02,6841.09,641
S009,2024-05-12,13760.08,12591.94,3308.15,9283.79,811
S010,2024-05-12,18511.5,17072.86,3985.8,13087.06,1089
S011,2024-05-12,10742.47,9805.01,2693.13,7111.88,755
S012,2024-05-12,11972.86,10950.3,3101.11,7849.18,801
S013,2024-05-12,14384.7,13171.99,3706.47,9465.52,966
S014,2024-05-12,18724.81,17240.12,3909.44,13330.68,1111
S015,2024-05-12,17120.38,15998.69,4622.67,11376.01,1024
S016,2024-05-12,15750.36,14459.68,4027.17,10432.51,942
S017,2024-05-12,16820.63,15519.53,4437.97,11081.57,1218
S018,2024-05-12,16258.73,14946.07,3735.6,11210.46,1128
S019,2024-05-12,13216.94,12406.78,2491.79,9914.99,946
S020,2024-05-12,16362.28,14961.99,3233.29,11728.69,978
S021,2024-05-12,13479.99,12416.04,2742.9,9673.13,788
S022,2024-05-12,18105.04,16839.41,3295.96,13543.45,1062
S023,2024-05-12,13416.59,12221.88,2496.83,9725.05,924
S024,2024-05-12,11334.68,10370.6,2472.6,7898.0,859
S025,2024-05-12,9420.53,8813.12,2447.61,6365.51,612
S026,2024-05-12,9727.47,9117.0,1880.94,7236.06,648
S027,2024-05-12,14919.53,13819.57,3541.7,10277.88,1028
S028,2024-05-12,13342.61,12362.75,3442.07,8920.67,931
S029,2024-05-12,10982.08,10124.82,2862.45,7262.37,689
S030,2024-05-12,14321.68,13182.63,3405.13,9777.5,987
S031,2024-05-12,9204.02,8453.75,2070.13,6383.61,630
S032,2024-05-12,11473.33,10589.29,2127.86,8461.43,719
S033,2024-05-12,10062.77,9290.36,2686.66,6603.7,598
S034,2024-05-12,12327.82,11241.11,2681.38,8559.73,791
S035,2024-05-12,13994.5,13069.17,2861.56,10207.61,1037
S036,2024-05-12,10104.6,9375.31,2663.82,6711.49,627
S037,2024-05-12,12765.99,11957.26,3190.4,8766.86,746
S038,2024-05-12,12987.63,11945.95,2804.06,9141.89,989
S039,2024-05-12,15730.09,14408.31,3215.74,11192.57,991
S040,2024-05-12,17702.32,16324.59,3805.97,12518.61,1144
S041,2024-05-12,15460.74,14389.12,3515.17,10873.95,1187
S042,2024-05-12,13368.18,12265.74,2436.31,9829.42,840
S043,2024-05-12,14052.19,12920.31,3530.25,9390.06,914
S044,2024-05-12,13635.23,12761.08,3036.52,9724.56,915
S045,2024-05-12,12185.81,11319.29,2206.32,9112.97,775
S046,2024-05-12,14155.06,12889.71,3243.75,9645.96,960
S047,2024-05-12,11292.69,10512.07,3027.41,7484.66,867
S048,2024-05-12,12024.73,11055.94,2374.79,8681.15,812
S049,2024-05-12,16288.21,14930.75,3042.96,11887.8,952
S050,2024-05-12,10590.74,9837.14,2612.74,7224.4,640
S001,2024-05-13,11265.92,10254.86,3018.86,7236.01,794
S002,2024-05-13,10578.13,9855.29,3042.12,6813.17,639
S003,2024-05-13,8198.2,7649.29,2342.35,5306.93,497
S004,2024-05-13,14746.01,13740.9,4037.84,9703.06,1022
S005,2024-05-13,12250.47,11150.95,3455.53,7695.42,709
S006,2024-05-13,14610.24,13408.01,4585.81,8822.19,1103
S007,2024-05-13,10368.23,9560.82,3004.49,6556.33,685
S008,2024-05-13,8265.68,7675.17,2134.44,5540.73,494
S009,2024-05-13,11423.16,10670.53,3936.7,6733.83,676
S010,2024-05-13,14725.17,13787.64,4695.91,9091.73,1135
S011,2024-05-13,8694.66,8007.71,2522.24,5485.48,632
S012,2024-05-13,10406.22,9757.86,3444.59,6313.27,642
S013,2024-05-13,13547.22,12403.42,4320.27,8083.15,798
S014,2024-05-13,15021.23,14115.18,4249.68,9865.51,1148
S015,2024-05-13,15722.65,14331.73,4520.74,9810.99,968
S016,2024-05-13,13043.22,11885.9,4331.79,7554.12,789
S017,2024-05-13,13708.04,12616.89,3944.61,8672.28,793
S018,2024-05-13,13230.12,12289.11,4259.86,8029.25,982
S019,2024-05-13,12036.62,11254.83,3240.45,8014.38,780
S020,2024-05-13,12394.38,11585.57,3671.34,7914.23,748
S021,2024-05-13,11055.76,10332.76,3778.74,6554.03,810
S022,2024-05-13,14431.55,13422.42,4933.93,8488.49,918
S023,2024-05-13,10885.07,9983.48,3360.18,6623.3,723
S024,2024-05-13,8763.12,8110.58,2459.68,5650.91,576
S025,2024-05-13,8232.22,7600.2,2258.62,5341.58,483
S026,2024-05-13,8228.56,7705.2,2178.21,5527.0,493
S027,2024-05-13,12655.21,11541.53,3612.18,7929.35,837
S028,2024-05-13,11617.13,10813.16,3647.68,7165.48,743
S029,2024-05-13,8434.66,7916.86,2502.9,5413.97,547
S030,2024-05-13,11241.92,10418.51,3789.05,6629.46,864
S031,2024-05-13,7650.4,7067.67,2556.25,4511.42,489
S032,2024-05-13,9697.78,8855.5,2613.29,6242.21,699
S033,2024-05-13,8039.8,7549.12,2132.64,5416.47,483
S034,2024-05-13,10267.84,9416.64,2896.82,6519.81,655
S035,2024-05-13,10950.1,10072.89,3726.45,6346.43,659
S036,2024-05-13,8852.71,8146.3,2230.09,5916.21,539
S037,2024-05-13,11323.27,10383.92,3411.9,6972.02,757
S038,2024-05-13,11873.34,10835.62,3211.46,7624.15,883
S039,2024-05-13,13801.12,12879.92,3818.65,9061.27,840
S040,2024-05-13,14105.7,13062.32,4348.18,8714.13,916
S041,2024-05-13,12492.48,11715.11,3986.33,7728.79,868
S042,2024-05-13,10457.87,9567.64,3070.82,6496.82,771
S043,2024-05-13,12509.46,11713.31,3294.01,8419.3,842
S044,2024-05-13,11321.15,10611.45,3610.64,7000.81,728
S045,2024-05-13,10274.39,9377.8,3336.78,6041.01,656
S046,2024-05-13,10922.21,10100.63,3665.21,6435.43,714
S047,2024-05-13,9366.48,8526.46,2989.84,5536.62,618
S048,2024-05-13,9557.98,8882.37,2637.06,6245.3,634
S049,2024-05-13,13164.84,12265.69,4048.12,8217.57,773
S050,2024-05-13,9197.07,8581.51,3166.21,5415.3,670
S001,2024-05-14,10531.13,9890.76,3368.49,6522.27,689
S002,2024-05-14,10488.33,9569.44,3303.11,6266.34,653
S003,2024-05-14,8152.39,7658.15,2174.2,5483.96,609
S004,2024-05-14,14374.53,13171.81,4346.37,8825.44,1054
S005,2024-05-14,11605.65,10698.07,2905.03,7793.03,691
S006,2024-05-14,16013.18,14875.76,5257.95,9617.81,959
S007,2024-05-14,10813.1,9983.68,2739.39,7244.29,800
S008,2024-05-14,9328.38,8499.83,3078.0,5421.83,694
S009,2024-05-14,11981.13,10903.94,3820.66,7083.28,716
S010,2024-05-14,15150.18,13858.62,4412.64,9445.98,882
S011,2024-05-14,8376.24,7759.02,2577.23,5181.79,534
S012,2024-05-14,11176.95,10249.1,3262.18,6986.91,663
S013,2024-05-14,12768.84,11788.87,4325.5,7463.37,979
S014,2024-05-14,14544.89,13389.16,4355.85,9033.31,932
S015,2024-05-14,14088.06,13108.52,4014.01,9094.51,955
S016,2024-05-14,13223.13,12046.22,4383.86,7662.37,926
S017,2024-05-14,13214.05,12333.64,4094.86,8238.78,1000
S018,2024-05-14,14052.38,12981.05,4789.85,8191.2,836
S019,2024-05-14,12123.02,11094.59,3365.16,7729.43,822
S020,2024-05-14,13595.24,12516.01,4474.03,8041.98,925
S021,2024-05-14,10534.62,9804.32,3259.96,6544.35,682
S022,2024-05-14,16483.75,15373.01,4722.12,10650.88,1058
S023,2024-05-14,10710.27,9957.62,3358.76,6598.86,679
S024,2024-05-14,8742.32,8005.52,2683.94,5321.58,598
S025,2024-05-14,8819.35,8095.41,2689.18,5406.23,597
S026,2024-05-14,8403.84,7764.88,2626.23,5138.65,602
S027,2024-05-14,13323.85,12511.41,4104.91,8406.49,1021
S028,2024-05-14,11699.71,10672.69,3526.6,7146.09,727
S029,2024-05-14,9019.91,8441.92,2614.66,5827.26,592
S030,2024-05-14,12151.59,11260.75,3623.01,7637.74,764
S031,2024-05-14,8218.48,7658.16,2208.76,5449.4,524
S032,2024-05-14,9855.05,9257.11,3136.58,6120.53,672
S033,2024-05-14,7641.01,7106.7,2004.14,5102.56,476
S034,2024-05-14,10543.51,9757.03,3507.32,6249.7,676
S035,2024-05-14,10788.39,10033.9,3669.17,6364.73,740
S036,2024-05-14,9045.7,8457.87,2850.18,5607.69,584
S037,2024-05-14,11259.21,10450.13,3007.25,7442.88,677
S038,2024-05-14,10553.63,9717.47,2736.31,6981.15,761
S039,2024-05-14,14135.45,13153.92,4631.37,8522.55,1028
S040,2024-05-14,14808.14,13537.71,3823.62,9714.1,970
S041,2024-05-14,12994.65,11886.59,4202.24,7684.35,969
S042,2024-05-14,11334.67,10522.44,3387.89,7134.55,832
S043,2024-05-14,11698.67,10813.25,3604.18,7209.07,802
S044,2024-05-14,11638.26,10638.84,3134.77,7504.06,722
S045,2024-05-14,9566.06,8950.41,2669.08,6281.33,600
S046,2024-05-14,11317.46,10485.9,3238.91,7247.0,671
S047,2024-05-14,10017.11,9409.59,3163.01,6246.58,613
S048,2024-05-14,10305.79,9444.53,3400.53,6044.0,778
S049,2024-05-14,13231.03,12289.94,3446.66,8843.28,785
S050,2024-05-14,9800.29,9110.08,2940.69,6169.38,696
S001,2024-05-15,10120.75,9304.88,3276.63,6028.26,756
S002,2024-05-15,10822.96,10028.25,3056.85,6971.41,679
S003,2024-05-15,8541.9,7815.74,2819.88,4995.86,543
S004,2024-05-15,13457.19,12604.94,3495.8,9109.13,865
S005,2024-05-15,11578.53,10877.04,3916.73,6960.3,744
S006,2024-05-15,15119.56,14209.43,3979.23,10230.21,1040
S007,2024-05-15,10063.07,9437.96,3074.33,6363.63,612
S008,2024-05-15,8886.76,8100.95,2404.11,5696.84,524
S009,2024-05-15,11370.4,10557.95,3661.66,6896.28,805
S010,2024-05-15,16449.73,15375.63,4487.31,10888.31,980
S011,2024-05-15,8687.98,8111.19,2421.3,5689.89,556
S012,2024-05-15,10361.78,9457.77,3196.93,6260.84,651
S013,2024-05-15,13431.04,12604.51,4389.25,8215.25,801
S014,2024-05-15,14420.54,13471.67,4104.75,9366.92,1046
S015,2024-05-15,15042.29,13702.47,3806.41,9896.05,937
S016,2024-05-15,13178.87,12018.37,4285.83,7732.55,880
S017,2024-05-15,13024.48,11878.5,3550.24,8328.27,865
S018,2024-05-15,13856.32,12749.81,4212.72,8537.1,863
S019,2024-05-15,12144.5,11171.84,3605.76,7566.07,757
S020,2024-05-15,13131.29,12093.99,4452.27,7641.72,962
S021,2024-05-15,11901.67,10866.16,3433.48,7432.68,704
S022,2024-05-15,16089.36,15037.39,4119.57,10917.82,1178
S023,2024-05-15,10168.46,9523.84,2882.15,6641.69,631
S024,2024-05-15,9340.52,8609.21,2532.46,6076.75,697
S025,2024-05-15,8554.68,8035.19,2478.52,5556.68,669
S026,2024-05-15,8273.54,7682.47,2425.0,5257.47,499
S027,2024-05-15,11899.52,11142.83,3539.41,7603.42,858
S028,2024-05-15,10785.89,9824.73,3373.33,6451.4,792
S029,2024-05-15,8722.7,8195.28,2996.92,5198.36,628
S030,2024-05-15,11390.15,10627.0,2944.94,7682.06,676
S031,2024-05-15,8084.24,7542.16,2083.71,5458.45,582
S032,2024-05-15,9742.75,9144.94,3123.92,6021.01,703
S033,2024-05-15,7722.71,7077.73,2557.07,4520.66,550
S034,2024-05-15,11096.82,10300.0,3228.88,7071.12,720
S035,2024-05-15,10660.73,9816.91,3323.96,6492.95,650
S036,2024-05-15,9515.46,8666.21,2497.77,6168.44,644
S037,2024-05-15,10933.52,10220.46,2994.26,7226.21,792
S038,2024-05-15,11059.54,10318.93,2921.22,7397.7,770
S039,2024-05-15,15125.84,14192.56,4632.97,9559.59,1148
S040,2024-05-15,14579.09,13651.6,4294.63,9356.97,980
S041,2024-05-15,13198.12,12032.27,3634.14,8398.13,746
S042,2024-05-15,11161.31,10476.1,3749.77,6726.33,686
S043,2024-05-15,12274.74,11529.01,3477.38,8051.63,809
S044,2024-05-15,11299.65,10595.92,3014.42,7581.5,829
S045,2024-05-15,9360.99,8621.5,2618.46,6003.04,609
S046,2024-05-15,11322.02,10637.9,3872.06,6765.84,730
S047,2024-05-15,9232.86,8540.59,2916.09,5624.5,575
S048,2024-05-15,10034.19,9308.8,3358.82,5949.98,611
S049,2024-05-15,13800.21,12967.23,4395.79,8571.44,841
S050,2024-05-15,9697.69,9091.04,2456.88,6634.16,695
S001,2024-05-16,10815.96,9941.48,3642.09,6299.39,719
S002,2024-05-16,10913.18,10256.52,3135.51,7121.01,670
S003,2024-05-16,8476.06,7812.93,2612.91,5200.02,530
S004,2024-05-16,13811.53,12681.73,4611.49,8070.23,1007
S005,2024-05-16,11608.82,10841.23,3789.64,7051.59,872
S006,2024-05-16,14585.2,13348.1,3935.66,9412.45,838
S007,2024-05-16,10008.18,9241.66,3165.57,6076.09,651
S008,2024-05-16,9327.61,8599.86,2955.58,5644.29,590
S009,2024-05-16,11077.15,10172.37,3347.44,6824.94,753
S010,2024-05-16,14693.01,13789.97,4155.75,9634.22,909
S011,2024-05-16,9340.69,8720.35,2932.5,5787.85,659
S012,2024-05-16,10647.41,9975.88,3262.82,6713.07,734
S013,2024-05-16,13605.31,12761.71,4246.95,8514.76,797
S014,2024-05-16,15546.84,14204.18,3960.43,10243.76,962
S015,2024-05-16,15373.05,14227.64,5157.29,9070.34,939
S016,2024-05-16,11979.0,11149.98,3506.86,7643.12,893
S017,2024-05-16,13259.65,12175.65,3762.17,8413.48,866
S018,2024-05-16,13195.58,12300.06,3476.38,8823.68,969
S019,2024-05-16,11393.92,10379.47,2819.74,7559.72,669
S020,2024-05-16,12416.43,11463.35,3558.97,7904.38,899
S021,2024-05-16,11595.79,10814.12,3281.06,7533.06,688
S022,2024-05-16,16149.55,15026.69,5110.14,9916.55,1124
S023,2024-05-16,10233.95,9617.0,3216.47,6400.53,730
S024,2024-05-16,9521.56,8858.5,2829.44,6029.06,659
S025,2024-05-16,8631.08,7974.43,2492.87,5481.56,611
S026,2024-05-16,8363.77,7766.77,2720.54,5046.22,489
S027,2024-05-16,11902.16,10854.16,3120.88,7733.28,830
S028,2024-05-16,11332.26,10570.51,3403.46,7167.04,731
S029,2024-05-16,8575.2,7952.36,2774.34,5178.01,575
S030,2024-05-16,12046.82,11199.86,3085.11,8114.76,707
S031,2024-05-16,7394.61,6822.88,2009.08,4813.8,474
S032,2024-05-16,9088.74,8459.31,2485.64,5973.68,568
S033,2024-05-16,8240.77,7691.5,2778.47,4913.03,484
S034,2024-05-16,11314.96,10604.29,3001.42,7602.87,792
S035,2024-05-16,11829.95,10798.01,3045.98,7752.02,895
S036,2024-05-16,9403.21,8613.24,3090.94,5522.3,615
S037,2024-05-16,10653.12,9934.38,3091.11,6843.27,625
S038,2024-05-16,11502.62,10601.27,3291.69,7309.58,835
S039,2024-05-16,15017.53,13853.48,4994.54,8858.94,902
S040,2024-05-16,14074.06,13222.73,3913.61,9309.12,937
S041,2024-05-16,11802.95,10959.42,3774.29,7185.13,717
S042,2024-05-16,10381.87,9650.86,2952.18,6698.68,716
S043,2024-05-16,11708.87,10849.07,3426.13,7422.94,905
S044,2024-05-16,12232.81,11287.98,3363.94,7924.04,935
S045,2024-05-16,10332.82,9608.86,2642.47,6966.39,616
S046,2024-05-16,11997.66,11201.32,3062.99,8138.34,876
S047,2024-05-16,9233.36,8581.31,2340.68,6240.63,560
S048,2024-05-16,9587.18,8995.25,2936.45,6058.8,574
S049,2024-05-16,13192.98,12046.33,4405.28,7641.05,871
S050,2024-05-16,9462.9,8889.63,2530.89,6358.74,608
S001,2024-05-17,11935.77,10947.38,3011.53,7935.84,701
S002,2024-05-17,12690.82,11742.04,4277.42,7464.61,738
S003,2024-05-17,8837.03,8156.84,2383.13,5773.7,626
S004,2024-05-17,16318.23,15000.8,4331.7,10669.11,1190
S005,2024-05-17,13842.87,12831.37,4089.62,8741.75,974
S006,2024-05-17,16948.65,15537.75,4886.67,10651.08,1026
S007,2024-05-17,11751.56,10909.33,3051.19,7858.14,850
S008,2024-05-17,9105.5,8325.97,2357.12,5968.85,583
S009,2024-05-17,13295.82,12291.62,3435.14,8856.48,945
S010,2024-05-17,18243.31,16613.93,5499.21,11114.71,1198
S011,2024-05-17,10359.64,9670.9,2706.05,6964.85,675
S012,2024-05-17,12243.68,11367.84,3580.56,7787.28,775
S013,2024-05-17,14309.29,13432.56,4559.27,8873.29,989
S014,2024-05-17,17426.81,15913.27,5546.89,10366.38,1041
S015,2024-05-17,15605.21,14230.56,4839.21,9391.35,1087
S016,2024-05-17,14534.85,13270.19,4712.03,8558.16,932
S017,2024-05-17,15259.8,13966.17,4856.01,9110.15,943
S018,2024-05-17,13873.84,12763.12,4505.35,8257.77,955
S019,2024-05-17,12801.69,11992.64,4000.66,7991.98,887
S020,2024-05-17,14067.44,13130.51,4498.56,8631.95,833
S021,2024-05-17,11810.54,11046.72,3934.75,7111.97,889
S022,2024-05-17,17270.19,15796.94,4859.59,10937.35,1215
S023,2024-05-17,12434.94,11606.22,3609.78,7996.44,810
S024,2024-05-17,10334.29,9406.09,3296.12,6109.97,638
S025,2024-05-17,9519.84,8782.69,2868.25,5914.45,599
S026,2024-05-17,8611.18,7970.34,2662.22,5308.12,507
S027,2024-05-17,13858.15,12621.47,4101.07,8520.4,899
S028,2024-05-17,12672.25,11599.57,4270.54,7329.04,776
S029,2024-05-17,9479.49,8691.45,2897.09,5794.37,650
S030,2024-05-17,13669.78,12543.51,3965.79,8577.72,869
S031,2024-05-17,8866.7,8222.9,2246.4,5976.5,531
S032,2024-05-17,10595.51,9811.52,2985.66,6825.86,681
S033,2024-05-17,9634.22,8937.48,3062.67,5874.81,568
S034,2024-05-17,12619.75,11669.37,4307.02,7362.35,774
S035,2024-05-17,12914.1,12085.59,3700.33,8385.26,935
S036,2024-05-17,9872.6,8998.08,3096.51,5901.57,733
S037,2024-05-17,12573.48,11578.68,3636.11,7942.58,894
S038,2024-05-17,11626.21,10596.43,2953.38,7643.05,711
S039,2024-05-17,16473.4,14991.63,5054.02,9937.6,1206
S040,2024-05-17,16550.96,15526.02,4218.51,11307.51,1120
S041,2024-05-17,14187.13,12982.25,3716.64,9265.6,932
S042,2024-05-17,12167.86,11216.81,3238.48,7978.33,841
S043,2024-05-17,13412.16,12473.17,3827.13,8646.04,879
S044,2024-05-17,13294.25,12269.84,3425.08,8844.76,866
S045,2024-05-17,10391.21,9636.7,2968.37,6668.32,764
S046,2024-05-17,11644.03,10883.3,3187.91,7695.39,728
S047,2024-05-17,10979.76,10215.67,3674.5,6541.17,661
S048,2024-05-17,11358.98,10516.1,3440.17,7075.93,783
S049,2024-05-17,14162.92,13212.76,4001.98,9210.78,987
S050,2024-05-17,10549.09,9825.65,2722.41,7103.23,730
S001,2024-05-18,12899.34,11992.22,2937.87,9054.35,864
S002,2024-05-18,13197.31,12376.86,3558.91,8817.95,916
S003,2024-05-18,9979.0,9089.08,2599.88,6489.2,749
S004,2024-05-18,17013.0,15553.61,4041.32,11512.3,1089
S005,2024-05-18,14223.58,13253.65,3585.39,9668.26,863
S006,2024-05-18,17941.73,16489.4,3941.58,12547.82,1233
S007,2024-05-18,13327.72,12207.78,3245.64,8962.14,787
S008,2024-05-18,9938.22,9167.74,2484.97,6682.77,661
S009,2024-05-18,13698.17,12734.71,2495.54,10239.18,1021
S010,2024-05-18,20213.81,18657.07,4033.88,14623.19,1293
S011,2024-05-18,11160.37,10294.63,2699.09,7595.54,719
S012,2024-05-18,13167.17,12147.8,2720.84,9426.96,807
S013,2024-05-18,14535.69,13366.91,3018.49,10348.42,1071
S014,2024-05-18,17310.75,16059.45,3752.47,12306.98,1116
S015,2024-05-18,18745.61,17272.17,4314.85,12957.32,1292
S016,2024-05-18,14563.1,13504.92,2713.15,10791.78,1046
S017,2024-05-18,17251.35,16109.2,3727.49,12381.71,1046
S018,2024-05-18,15659.42,14718.61,3553.98,11164.63,1193
S019,2024-05-18,13805.63,12742.85,3059.97,9682.87,868
S020,2024-05-18,15523.72,14487.22,3383.31,11103.9,964
S021,2024-05-18,14255.36,13042.24,3379.63,9662.61,839
S022,2024-05-18,17678.1,16600.95,4480.76,12120.19,1148
S023,2024-05-18,12283.72,11181.11,2623.04,8558.08,907
S024,2024-05-18,10330.87,9695.83,2726.46,6969.37,660
S025,2024-05-18,10708.9,9825.58,2386.11,7439.47,755
S026,2024-05-18,10096.58,9340.26,1917.87,7422.39,700
S027,2024-05-18,15658.02,14355.85,3320.67,11035.18,1006
S028,2024-05-18,14971.29,13913.09,2719.52,11193.58,885
S029,2024-05-18,10544.02,9821.65,2192.04,7629.62,657
S030,2024-05-18,14548.67,13458.56,3391.33,10067.23,973
S031,2024-05-18,10088.78,9250.0,2053.05,7196.96,665
S032,2024-05-18,11682.72,10812.36,2921.95,7890.42,871
S033,2024-05-18,10220.28,9605.84,2509.81,7096.03,628
S034,2024-05-18,13861.78,12807.85,2650.02,10157.84,1014
S035,2024-05-18,14049.86,12986.31,3074.56,9911.75,949
S036,2024-05-18,10790.97,10071.3,2302.94,7768.37,756
S037,2024-05-18,13973.21,13039.91,2960.06,10079.84,953
S038,2024-05-18,13454.52,12344.07,3533.79,8810.28,933
S039,2024-05-18,17738.11,16293.66,4538.35,11755.3,1318
S040,2024-05-18,16901.66,15623.62,3135.47,12488.15,1005
S041,2024-05-18,14836.08,13670.66,3621.56,10049.1,885
S042,2024-05-18,13442.39,12403.17,2979.19,9423.98,824
S043,2024-05-18,13627.31,12439.78,3188.3,9251.48,824
S044,2024-05-18,14673.49,13619.57,2885.44,10734.13,1120
S045,2024-05-18,12398.44,11616.27,2503.21,9113.06,909
S046,2024-05-18,13881.13,12915.87,2968.54,9947.32,842
S047,2024-05-18,11658.57,10782.51,2188.57,8593.95,845
S048,2024-05-18,11484.15,10520.55,2364.57,8155.98,786
S049,2024-05-18,16772.84,15369.08,4160.11,11208.97,992
S050,2024-05-18,12078.39,11208.41,3166.23,8042.18,925
S001,2024-05-19,13214.58,12266.91,2489.66,9777.25,888
S002,2024-05-19,13251.45,12319.32,2343.06,9976.26,829
S003,2024-05-19,9293.44,8480.14,2314.23,6165.92,666
S004,2024-05-19,16780.95,15698.32,3950.96,11747.36,1025
S005,2024-05-19,14070.32,13150.1,2957.19,10192.91,1026
S006,2024-05-19,17474.17,16381.71,4629.85,11751.86,1047
S007,2024-05-19,12877.38,11988.75,3055.34,8933.41,796
S008,2024-05-19,10839.22,10097.97,2197.39,7900.58,635
S009,2024-05-19,14167.86,13216.91,2982.26,10234.65,993
S010,2024-05-19,19358.55,17957.5,4503.98,13453.52,1415
S011,2024-05-19,10698.85,9995.99,2619.38,7376.61,674
S012,2024-05-19,12798.89,11997.37,2779.55,9217.82,978
S013,2024-05-19,15942.82,14952.88,3736.11,11216.77,1125
S014,2024-05-19,18052.1,16966.51,4158.11,12808.41,1153
S015,2024-05-19,18295.54,16841.51,4328.51,12513.0,1382
S016,2024-05-19,14791.38,13722.05,2783.19,10938.86,1012
S017,2024-05-19,15845.24,14603.86,3910.5,10693.36,1134
S018,2024-05-19,15364.26,14283.74,3887.28,10396.46,1180
S019,2024-05-19,14512.39,13450.05,3124.78,10325.26,1081
S020,2024-05-19,16434.46,15273.7,4391.2,10882.5,1011
S021,2024-05-19,12451.56,11530.25,2755.25,8775.01,859
S022,2024-05-19,18568.07,17149.55,4013.38,13136.17,1335
S023,2024-05-19,12506.5,11475.92,2670.55,8805.37,761
S024,2024-05-19,11230.95,10227.88,2949.49,7278.39,783
S025,2024-05-19,10458.68,9717.02,2106.44,7610.57,686
S026,2024-05-19,9637.38,8862.8,2209.64,6653.17,684
S027,2024-05-19,14860.88,13606.51,3651.64,9954.87,1018
S028,2024-05-19,13339.88,12265.48,3354.4,8911.08,1008
S029,2024-05-19,10935.8,10201.2,2144.85,8056.35,842
S030,2024-05-19,13820.64,12647.69,3591.54,9056.15,919
S031,2024-05-19,9930.83,9159.11,2398.87,6760.24,746
S032,2024-05-19,10697.84,9790.11,2670.41,7119.69,709
S033,2024-05-19,9374.86,8659.31,2177.92,6481.4,599
S034,2024-05-19,12680.74,11855.63,2405.02,9450.61,969
S035,2024-05-19,12520.42,11467.38,2540.56,8926.82,886
S036,2024-05-19,10156.79,9389.82,2638.86,6750.96,634
S037,2024-05-19,13110.8,12286.44,2796.13,9490.31,1021
S038,2024-05-19,13896.5,13023.73,3481.49,9542.24,1049
S039,2024-05-19,16508.69,15316.04,3484.63,11831.41,1133
S040,2024-05-19,17235.37,16091.27,3200.33,12890.95,1330
S041,2024-05-19,15851.54,14838.61,3342.49,11496.12,1017
S042,2024-05-19,12174.77,11420.93,2496.33,8924.6,779
S043,2024-05-19,13386.43,12416.83,2589.68,9827.15,863
S044,2024-05-19,14675.7,13390.45,3511.49,9878.96,912
S045,2024-05-19,11277.14,10427.22,2123.87,8303.36,768
S046,2024-05-19,12606.67,11487.54,3084.82,8402.73,718
S047,2024-05-19,11570.22,10784.44,2455.76,8328.68,866
S048,2024-05-19,11963.52,11118.37,3195.73,7922.64,778
S049,2024-05-19,15478.75,14464.01,2970.14,11493.86,967
S050,2024-05-19,11409.4,10398.06,2649.96,7748.1,720
S001,2024-05-20,11041.22,10328.22,3254.09,7074.14,738
S002,2024-05-20,11344.96,10534.99,2964.65,7570.35,679
S003,2024-05-20,7620.73,7050.46,1953.97,5096.49,483
S004,2024-05-20,14027.06,13025.88,4358.21,8667.67,847
S005,2024-05-20,12466.34,11567.56,3786.15,7781.41,955
S006,2024-05-20,16146.86,15027.68,4420.21,10607.47,1205
S007,2024-05-20,10107.29,9217.31,3000.74,6216.57,696
S008,2024-05-20,8834.97,8266.72,2474.71,5792.01,644
S009,2024-05-20,11402.56,10504.81,3383.04,7121.77,658
S010,2024-05-20,16006.72,14708.47,4805.83,9902.64,1081
S011,2024-05-20,8782.43,8179.48,2978.3,5201.18,551
S012,2024-05-20,10646.75,9793.54,3446.84,6346.69,692
S013,2024-05-20,12684.25,11623.67,4071.3,7552.37,798
S014,2024-05-20,15859.9,14771.28,4536.88,10234.4,1096
S015,2024-05-20,13966.74,12992.85,3879.51,9113.35,895
S016,2024-05-20,12941.79,11863.91,3346.73,8517.17,909
S017,2024-05-20,14838.3,13522.8,4582.27,8940.53,992
S018,2024-05-20,12645.5,11638.46,3365.91,8272.55,746
S019,2024-05-20,12363.18,11396.42,3550.07,7846.35,803
S020,2024-05-20,13909.79,12782.85,4054.1,8728.74,997
S021,2024-05-20,11594.23,10736.92,3645.0,7091.92,731
S022,2024-05-20,15429.01,14237.02,4180.94,10056.07,1118
S023,2024-05-20,10609.97,9852.63,3419.43,6433.2,735
S024,2024-05-20,8441.5,7739.79,2263.91,5475.89,560
S025,2024-05-20,8477.73,7846.32,2674.96,5171.36,640
S026,2024-05-20,7691.15,7182.63,2179.99,5002.64,470
